,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,served_pre_accuracy,post-QoS,algorithm,QoS,mc_run
556,16,1.0,0.5,6,0.18761897087097168,3,698,698,True,False,jetson2,MobileNet,0.7333333333333333,0.71878,0.8666666666666667,Knapsack,0.8098070827125,3
557,17,1.0,0.5,7,0.12279415130615234,3,826,826,True,False,jetson2,MobileNet,0.7333333333333333,0.71878,0.8666666666666667,Knapsack,0.8098070827125,3
558,18,1.0,0.5,8,0.405200719833374,3,710,732,True,False,jetson2,MobileNet,0.7333333333333333,0.71878,0.8666666666666667,Knapsack,0.8098070827125,3
559,19,1.0,0.5,9,0.3376486301422119,3,404,908,True,False,jetson2,MobileNet,0.7333333333333333,0.71878,0.8666666666666667,Knapsack,0.8098070827125,3
560,20,0.5,0.0,20,0.25267505645751953,3,597,597,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.8736624717712402,Knapsack,0.9504170827125,3
561,21,0.5,0.0,21,0.20648527145385742,3,341,341,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.8967573642730713,Knapsack,0.9504170827125,3
562,22,0.5,0.0,22,0.15627408027648926,3,632,598,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.9218629598617554,Knapsack,0.9504170827125,3
563,23,0.5,0.0,23,0.17312026023864746,3,512,512,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.9134398698806763,Knapsack,0.9504170827125,3
564,24,0.5,0.0,24,0.15259051322937012,3,399,399,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.9237047433853149,Knapsack,0.9504170827125,3
565,25,0.5,0.0,25,0.15377426147460938,3,628,628,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.9231128692626953,Knapsack,0.9504170827125,3
566,26,0.5,0.0,26,0.14873766899108887,3,729,659,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.9256311655044556,Knapsack,0.9504170827125,3
567,27,0.5,0.0,27,0.12089014053344727,3,467,467,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.9395549297332764,Knapsack,0.9504170827125,3
568,28,0.5,0.0,28,0.26096224784851074,3,640,640,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.8695188760757446,Knapsack,0.9504170827125,3
569,29,0.5,0.0,29,0.4737417697906494,3,681,620,False,True,jetson,MobileNet,0.7333333333333333,0.71878,0.7631291151046753,Knapsack,0.9504170827125,3
570,0,1.0,0.5,0,0.7185266017913818,2,732,732,True,False,jetson2,GoogLeNet,0.7142857142857143,0.69778,0.7478795562471663,Random,0.7341957254281251,3
571,1,1.0,0.5,1,0.2288379669189453,4,903,903,True,False,jetson2,ResNet,0.7777777777777778,0.69758,0.8888888888888888,Random,0.76534232088125,3
572,2,1.0,0.5,2,0.6897485256195068,1,978,978,True,False,jetson2,DenseNet,1.0,0.77138,0.9051257371902466,Random,0.48297776649687496,3
573,3,1.0,0.5,3,0.29308295249938965,4,920,920,True,False,jetson2,ResNet,0.7777777777777778,0.69758,0.8888888888888888,Random,0.76534232088125,3
574,4,1.0,0.5,4,0.12426567077636719,3,826,826,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Random,0.8098070827125,3
575,5,1.0,0.5,5,0.6037585735321045,1,918,918,True,False,jetson2,DenseNet,1.0,0.77138,0.9481207132339478,Random,0.48297776649687496,3
576,6,1.0,0.5,6,0.17220830917358398,4,698,698,True,False,jetson2,ResNet,0.7777777777777778,0.69758,0.8888888888888888,Random,0.76534232088125,3
577,7,1.0,0.5,7,0.6450502872467041,1,826,826,True,False,jetson2,DenseNet,1.0,0.77138,0.927474856376648,Random,0.48297776649687496,3
578,8,1.0,0.5,8,0.16977858543395996,4,732,732,True,False,jetson2,ResNet,0.7777777777777778,0.69758,0.8888888888888888,Random,0.76534232088125,3
579,9,1.0,0.5,9,0.14710426330566406,4,908,908,True,False,jetson2,ResNet,0.7777777777777778,0.69758,0.8888888888888888,Random,0.76534232088125,3
580,10,1.0,0.0,10,0.575232744216919,5,280,272,True,True,rpi4-1,SqueezeNet,0.5,0.58092,0.4623836278915405,Random,0.723631531590625,3
581,11,1.0,0.0,11,0.1984567642211914,3,27,27,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8007716178894043,Random,0.8098070827125,3
582,12,1.0,0.0,12,0.2814474105834961,2,293,293,True,True,rpi4-1,GoogLeNet,0.7142857142857143,0.69778,0.7164191518511092,Random,0.7341957254281251,3
583,13,1.0,0.0,13,0.28110504150390625,2,81,81,True,True,rpi4-1,GoogLeNet,0.7142857142857143,0.69778,0.7165903363909041,Random,0.7341957254281251,3
584,14,1.0,0.0,14,0.29102253913879395,2,189,191,True,True,rpi4-1,GoogLeNet,0.7142857142857143,0.69778,0.7116315875734602,Random,0.7341957254281251,3
585,15,1.0,0.0,15,0.2308497428894043,5,277,271,True,True,rpi4-1,SqueezeNet,0.5,0.58092,0.6345751285552979,Random,0.723631531590625,3
586,16,1.0,0.0,16,0.22203612327575684,3,245,245,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7889819383621216,Random,0.8098070827125,3
587,17,1.0,0.0,17,0.29776740074157715,4,298,298,True,True,rpi4-1,ResNet,0.7777777777777778,0.69758,0.7400051885181003,Random,0.76534232088125,3
588,18,1.0,0.0,18,0.5606160163879395,1,261,261,True,True,rpi4-1,DenseNet,1.0,0.77138,0.7196919918060303,Random,0.48297776649687496,3
589,19,1.0,0.0,19,0.5563290119171143,1,143,143,True,True,rpi4-1,DenseNet,1.0,0.77138,0.7218354940414429,Random,0.48297776649687496,3
590,20,0.5,0.0,20,0.7180843353271484,2,597,597,False,True,jetson,GoogLeNet,0.7142857142857143,0.69778,0.6409578323364258,Random,0.885305725428125,3
591,21,0.5,0.0,21,0.32576704025268555,2,180,341,False,True,jetson,GoogLeNet,0.7142857142857143,0.69778,0.8371164798736572,Random,0.885305725428125,3
592,22,0.5,0.0,22,0.29310059547424316,4,632,598,False,True,jetson,ResNet,0.7777777777777778,0.69758,0.8534497022628784,Random,0.91655232088125,3
593,23,0.5,0.0,23,0.29833054542541504,2,512,512,False,True,jetson,GoogLeNet,0.7142857142857143,0.69778,0.8508347272872925,Random,0.885305725428125,3
594,24,0.5,0.0,24,0.1690511703491211,5,399,399,False,True,jetson,SqueezeNet,0.5,0.58092,0.9154744148254395,Random,0.933171531590625,3
595,25,0.5,0.0,25,0.24026179313659668,4,628,628,False,True,jetson,ResNet,0.7777777777777778,0.69758,0.8798691034317017,Random,0.91655232088125,3
596,26,0.5,0.0,26,0.18564152717590332,4,495,659,False,True,jetson,ResNet,0.7777777777777778,0.69758,0.9071792364120483,Random,0.91655232088125,3
597,27,0.5,0.0,27,0.12737655639648438,3,467,467,False,True,jetson,MobileNet,0.8,0.71878,0.9363117218017578,Random,0.9504170827125,3
598,28,0.5,0.0,28,0.14525675773620605,5,640,640,False,True,jetson,SqueezeNet,0.5,0.58092,0.927371621131897,Random,0.933171531590625,3
599,29,0.5,0.0,29,0.12932944297790527,3,681,620,False,True,jetson,MobileNet,0.8,0.71878,0.9353352785110474,Random,0.9504170827125,3
600,0,1.0,0.0,10,0.22646737098693848,3,258,248,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6867663145065308,Optimal,0.8098070827125,4
601,1,1.0,0.0,11,0.19125127792358398,3,77,73,True,True,rpi4-1,MobileNet,0.6,0.71878,0.704374361038208,Optimal,0.8098070827125,4
602,2,1.0,0.0,12,0.20915555953979492,3,251,251,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6954222202301026,Optimal,0.8098070827125,4
603,3,1.0,0.0,13,0.28383326530456543,3,328,328,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6580833673477173,Optimal,0.8098070827125,4
604,4,1.0,0.0,14,0.409395694732666,3,197,197,True,True,rpi4-1,MobileNet,0.6,0.71878,0.595302152633667,Optimal,0.8098070827125,4
605,5,1.0,0.0,15,0.6174437999725342,3,305,305,True,True,rpi4-1,MobileNet,0.6,0.71878,0.4912781000137329,Optimal,0.8098070827125,4
606,6,1.0,0.0,16,0.7015752792358398,3,257,257,True,True,rpi4-1,MobileNet,0.6,0.71878,0.44921236038208007,Optimal,0.8098070827125,4
607,7,1.0,0.0,17,0.8733446598052979,3,88,88,True,True,rpi4-1,MobileNet,0.6,0.71878,0.36332767009735106,Optimal,0.8098070827125,4
608,8,1.0,0.0,18,0.6998653411865234,3,193,193,True,True,rpi4-1,MobileNet,0.6,0.71878,0.45006732940673827,Optimal,0.8098070827125,4
609,9,1.0,0.0,19,0.7195141315460205,3,299,299,True,True,rpi4-1,MobileNet,0.6,0.71878,0.44024293422698973,Optimal,0.8098070827125,4
610,10,1.0,0.5,0,0.25486278533935547,3,739,739,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
611,11,1.0,0.5,1,0.17952370643615723,3,591,748,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
612,12,1.0,0.5,2,0.13016819953918457,3,333,674,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
613,13,1.0,0.5,3,0.14872026443481445,3,573,929,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
614,14,1.0,0.5,4,0.14635205268859863,3,538,708,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
615,15,1.0,0.5,5,0.12157440185546875,3,547,705,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
616,16,1.0,0.5,6,0.14975643157958984,3,945,945,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
617,17,1.0,0.5,7,0.16416239738464355,3,952,952,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
618,18,1.0,0.5,8,0.11993598937988281,3,736,736,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
619,19,1.0,0.5,9,0.11976337432861328,3,960,928,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Optimal,0.8098070827125,4
620,20,0.5,0.0,20,0.2445812225341797,0,424,423,False,True,jetson,AlexNet,0.6,0.56522,0.8777093887329102,Optimal,0.959606171503125,4
621,21,0.5,0.0,21,0.1781930923461914,0,813,567,False,True,jetson,AlexNet,0.6,0.56522,0.9109034538269043,Optimal,0.959606171503125,4
622,22,0.5,0.0,22,0.17186594009399414,0,572,572,False,True,jetson,AlexNet,0.6,0.56522,0.9140670299530029,Optimal,0.959606171503125,4
623,23,0.5,0.0,23,0.12962698936462402,0,652,652,False,True,jetson,AlexNet,0.6,0.56522,0.935186505317688,Optimal,0.959606171503125,4
624,24,0.5,0.0,24,0.15284109115600586,0,930,415,False,True,jetson,AlexNet,0.6,0.56522,0.9235794544219971,Optimal,0.959606171503125,4
625,25,0.5,0.0,25,0.12401652336120605,0,497,497,False,True,jetson,AlexNet,0.6,0.56522,0.937991738319397,Optimal,0.959606171503125,4
626,26,0.5,0.0,26,0.13303279876708984,0,832,663,False,True,jetson,AlexNet,0.6,0.56522,0.9334836006164551,Optimal,0.959606171503125,4
627,27,0.5,0.0,27,0.12141895294189453,0,658,658,False,True,jetson,AlexNet,0.6,0.56522,0.9392905235290527,Optimal,0.959606171503125,4
628,28,0.5,0.0,28,0.10483169555664062,0,431,431,False,True,jetson,AlexNet,0.6,0.56522,0.9475841522216797,Optimal,0.959606171503125,4
629,29,0.5,0.0,29,0.11859560012817383,0,396,396,False,True,jetson,AlexNet,0.6,0.56522,0.9407021999359131,Optimal,0.959606171503125,4
630,0,1.0,0.0,10,0.22566962242126465,3,258,248,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6871651887893677,EGP,0.8098070827125,4
631,1,1.0,0.0,11,0.20540118217468262,3,77,73,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6972994089126587,EGP,0.8098070827125,4
632,2,1.0,0.0,12,0.20783090591430664,3,251,251,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6960845470428467,EGP,0.8098070827125,4
633,3,1.0,0.0,13,0.22971582412719727,3,328,328,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6851420879364014,EGP,0.8098070827125,4
634,4,1.0,0.0,14,0.21875548362731934,3,197,197,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6906222581863404,EGP,0.8098070827125,4
635,5,1.0,0.0,15,0.24251580238342285,3,305,305,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6787420988082886,EGP,0.8098070827125,4
636,6,1.0,0.0,16,0.2303621768951416,3,257,257,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6848189115524292,EGP,0.8098070827125,4
637,7,1.0,0.0,17,0.21126151084899902,3,88,88,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6943692445755005,EGP,0.8098070827125,4
638,8,1.0,0.0,18,0.19835877418518066,3,193,193,True,True,rpi4-1,MobileNet,0.6,0.71878,0.7008206129074097,EGP,0.8098070827125,4
639,9,1.0,0.0,19,0.20114994049072266,3,299,299,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6994250297546387,EGP,0.8098070827125,4
640,10,0.5,0.0,20,0.22686266899108887,0,424,423,False,True,jetson,AlexNet,0.6,0.56522,0.8865686655044556,EGP,0.959606171503125,4
641,11,0.5,0.0,21,0.15183353424072266,0,813,567,False,True,jetson,AlexNet,0.6,0.56522,0.9240832328796387,EGP,0.959606171503125,4
642,12,0.5,0.0,22,0.1622028350830078,0,572,572,False,True,jetson,AlexNet,0.6,0.56522,0.9188985824584961,EGP,0.959606171503125,4
643,13,0.5,0.0,23,0.13754510879516602,0,652,652,False,True,jetson,AlexNet,0.6,0.56522,0.931227445602417,EGP,0.959606171503125,4
644,14,0.5,0.0,24,0.1513071060180664,0,930,415,False,True,jetson,AlexNet,0.6,0.56522,0.9243464469909668,EGP,0.959606171503125,4
645,15,0.5,0.0,25,0.15779900550842285,0,497,497,False,True,jetson,AlexNet,0.6,0.56522,0.9211004972457886,EGP,0.959606171503125,4
646,16,0.5,0.0,26,0.1426997184753418,0,832,663,False,True,jetson,AlexNet,0.6,0.56522,0.9286501407623291,EGP,0.959606171503125,4
647,17,0.5,0.0,27,0.18323612213134766,0,658,658,False,True,jetson,AlexNet,0.6,0.56522,0.9083819389343262,EGP,0.959606171503125,4
648,18,0.5,0.0,28,0.17059588432312012,0,431,431,False,True,jetson,AlexNet,0.6,0.56522,0.9147020578384399,EGP,0.959606171503125,4
649,19,0.5,0.0,29,0.12028837203979492,0,396,396,False,True,jetson,AlexNet,0.6,0.56522,0.9398558139801025,EGP,0.959606171503125,4
650,20,1.0,0.5,0,0.34542274475097656,3,739,739,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
651,21,1.0,0.5,1,0.15896034240722656,3,591,748,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
652,22,1.0,0.5,2,0.16359281539916992,3,333,674,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
653,23,1.0,0.5,3,0.14834880828857422,3,573,929,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
654,24,1.0,0.5,4,0.16608667373657227,3,538,708,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
655,25,1.0,0.5,5,0.15908479690551758,3,547,705,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
656,26,1.0,0.5,6,0.13227081298828125,3,945,945,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
657,27,1.0,0.5,7,0.1531987190246582,3,952,952,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
658,28,1.0,0.5,8,0.12858867645263672,3,736,736,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
659,29,1.0,0.5,9,0.11023283004760742,3,960,928,True,False,jetson2,MobileNet,0.6,0.71878,0.8,EGP,0.8098070827125,4
660,0,1.0,0.0,10,0.21779084205627441,3,258,248,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6911045789718628,AGP,0.8098070827125,4
661,1,1.0,0.0,11,0.21308493614196777,3,77,73,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6934575319290162,AGP,0.8098070827125,4
662,2,1.0,0.0,12,0.19410228729248047,3,251,251,True,True,rpi4-1,MobileNet,0.6,0.71878,0.7029488563537598,AGP,0.8098070827125,4
663,3,1.0,0.0,13,0.2143847942352295,3,328,328,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6928076028823853,AGP,0.8098070827125,4
664,4,1.0,0.0,14,0.22724628448486328,3,197,197,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6863768577575684,AGP,0.8098070827125,4
665,5,1.0,0.0,15,0.22035789489746094,3,305,305,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6898210525512696,AGP,0.8098070827125,4
666,6,1.0,0.0,16,0.23503756523132324,3,257,257,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6824812173843384,AGP,0.8098070827125,4
667,7,1.0,0.0,17,0.24348998069763184,3,88,88,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6782550096511841,AGP,0.8098070827125,4
668,8,1.0,0.0,18,0.2207932472229004,3,193,193,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6896033763885498,AGP,0.8098070827125,4
669,9,1.0,0.0,19,0.19499754905700684,3,299,299,True,True,rpi4-1,MobileNet,0.6,0.71878,0.7025012254714966,AGP,0.8098070827125,4
670,10,1.0,0.5,0,0.3386218547821045,3,739,739,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
671,11,1.0,0.5,1,0.15613102912902832,3,591,748,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
672,12,1.0,0.5,2,0.1489856243133545,3,333,674,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
673,13,1.0,0.5,3,0.1434798240661621,3,573,929,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
674,14,1.0,0.5,4,0.14315485954284668,3,538,708,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
675,15,1.0,0.5,5,0.14696788787841797,3,547,705,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
676,16,1.0,0.5,6,0.17104673385620117,3,945,945,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
677,17,1.0,0.5,7,0.3001852035522461,3,952,952,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
678,18,1.0,0.5,8,0.15799593925476074,3,736,736,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
679,19,1.0,0.5,9,0.11856532096862793,3,960,928,True,False,jetson2,MobileNet,0.6,0.71878,0.8,AGP,0.8098070827125,4
680,20,0.5,0.0,20,0.2552318572998047,0,424,423,False,True,jetson,AlexNet,0.6,0.56522,0.8723840713500977,AGP,0.959606171503125,4
681,21,0.5,0.0,21,0.15384745597839355,0,813,567,False,True,jetson,AlexNet,0.6,0.56522,0.9230762720108032,AGP,0.959606171503125,4
682,22,0.5,0.0,22,0.1103675365447998,0,572,572,False,True,jetson,AlexNet,0.6,0.56522,0.9448162317276001,AGP,0.959606171503125,4
683,23,0.5,0.0,23,0.12804031372070312,0,652,652,False,True,jetson,AlexNet,0.6,0.56522,0.9359798431396484,AGP,0.959606171503125,4
684,24,0.5,0.0,24,0.19230890274047852,0,930,415,False,True,jetson,AlexNet,0.6,0.56522,0.9038455486297607,AGP,0.959606171503125,4
685,25,0.5,0.0,25,0.12261033058166504,0,497,497,False,True,jetson,AlexNet,0.6,0.56522,0.9386948347091675,AGP,0.959606171503125,4
686,26,0.5,0.0,26,0.1417531967163086,0,832,663,False,True,jetson,AlexNet,0.6,0.56522,0.9291234016418457,AGP,0.959606171503125,4
687,27,0.5,0.0,27,0.14835214614868164,0,658,658,False,True,jetson,AlexNet,0.6,0.56522,0.9258239269256592,AGP,0.959606171503125,4
688,28,0.5,0.0,28,0.21561312675476074,0,431,431,False,True,jetson,AlexNet,0.6,0.56522,0.8921934366226196,AGP,0.959606171503125,4
689,29,0.5,0.0,29,0.13738703727722168,0,396,396,False,True,jetson,AlexNet,0.6,0.56522,0.9313064813613892,AGP,0.959606171503125,4
690,0,1.0,0.0,10,0.2707512378692627,3,258,248,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.6979577143987019,Knapsack,0.8098070827125,4
691,1,1.0,0.0,11,0.21141672134399414,3,77,73,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7276249726613362,Knapsack,0.8098070827125,4
692,2,1.0,0.0,12,0.20191144943237305,3,251,251,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7323776086171467,Knapsack,0.8098070827125,4
693,3,1.0,0.0,13,0.20562958717346191,3,328,328,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7305185397466023,Knapsack,0.8098070827125,4
694,4,1.0,0.0,14,0.2104051113128662,3,197,197,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7281307776769002,Knapsack,0.8098070827125,4
695,5,1.0,0.0,15,0.20266318321228027,3,305,305,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7320017417271931,Knapsack,0.8098070827125,4
696,6,1.0,0.0,16,0.2589390277862549,3,257,257,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7038638194402058,Knapsack,0.8098070827125,4
697,7,1.0,0.0,17,0.20239877700805664,3,88,88,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7321339448293049,Knapsack,0.8098070827125,4
698,8,1.0,0.0,18,0.17495203018188477,3,193,193,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7458573182423909,Knapsack,0.8098070827125,4
699,9,1.0,0.0,19,0.1773087978363037,3,299,299,True,True,rpi4-1,MobileNet,0.6666666666666666,0.71878,0.7446789344151814,Knapsack,0.8098070827125,4
700,10,1.0,0.5,0,0.2437596321105957,3,739,739,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
701,11,1.0,0.5,1,0.18994140625,3,591,748,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
702,12,1.0,0.5,2,0.2495572566986084,3,333,674,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
703,13,1.0,0.5,3,0.1707453727722168,3,573,929,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
704,14,1.0,0.5,4,0.20853590965270996,3,538,708,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
705,15,1.0,0.5,5,0.19495725631713867,3,547,705,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
706,16,1.0,0.5,6,0.14133501052856445,3,945,945,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
707,17,1.0,0.5,7,0.13530874252319336,3,952,952,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
708,18,1.0,0.5,8,0.11899924278259277,3,736,736,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
709,19,1.0,0.5,9,0.1194145679473877,3,960,928,True,False,jetson2,MobileNet,0.6666666666666666,0.71878,0.8333333333333333,Knapsack,0.8098070827125,4
710,20,0.5,0.0,20,0.23780584335327148,3,423,423,False,True,jetson,MobileNet,0.6666666666666666,0.71878,0.8810970783233643,Knapsack,0.9504170827125,4
711,21,0.5,0.0,21,0.19514751434326172,3,939,567,False,True,jetson,MobileNet,0.6666666666666666,0.71878,0.9024262428283691,Knapsack,0.9504170827125,4
712,22,0.5,0.0,22,0.2083606719970703,3,572,572,False,True,jetson,MobileNet,0.6666666666666666,0.71878,0.8958196640014648,Knapsack,0.9504170827125,4
713,23,0.5,0.0,23,0.1368861198425293,3,652,652,False,True,jetson,MobileNet,0.6666666666666666,0.71878,0.9315569400787354,Knapsack,0.9504170827125,4
714,24,0.5,0.0,24,0.14570188522338867,3,930,415,False,True,jetson,MobileNet,0.6666666666666666,0.71878,0.9271490573883057,Knapsack,0.9504170827125,4
715,25,0.5,0.0,25,0.1401519775390625,3,497,497,False,True,jetson,MobileNet,0.6666666666666666,0.71878,0.9299240112304688,Knapsack,0.9504170827125,4
